,name,album,artist,release_date,length,popularity,key,mode,valence,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,mood
2752,First Man,Romance,Camila Cabello,2019-12-06,228758,63,7,1,0.223,0.572,0.906,0.292,1.04e-06,0.106,-7.621,0.0364,100.152,4,1
2753,If the World Was Ending (feat. Julia Michaels),If the World Was Ending (feat. Julia Michaels),JP Saxe,2019-10-17,208687,81,1,1,0.604,0.464,0.866,0.473,0.0,0.109,-10.086,0.129,75.801,4,1
2754,Rosyln,The Twilight Saga: New Moon (Original Motion Picture Soundtrack),Various Artists,2009-10-09,289560,76,10,0,0.121,0.329,0.971,0.277,0.024,0.0971,-13.111,0.0302,159.719,3,1
2755,All I Want,High School Musical: The Musical: The Series (Original Soundtrack),Various Artists,2020-01-10,177322,73,0,0,0.129,0.376,0.0902,0.43,0.0,0.0912,-6.585,0.0328,77.599,3,1
2756,i love you,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,291796,80,0,1,0.12,0.421,0.952,0.131,0.00453,0.109,-18.435,0.0382,137.446,4,1
2757,From the Dining Table,Harry Styles,Harry Styles,2017-05-12,211960,75,8,1,0.201,0.671,0.804,0.156,0.0518,0.113,-16.288,0.0371,94.08,4,1
2758,The Scientist,A Rush of Blood to the Head,Coldplay,2002-08-08,309600,84,5,1,0.213,0.557,0.731,0.442,1.46e-05,0.11,-7.224,0.0243,146.277,4,1
2759,Champagne,Champagne,Lia Marie Johnson,2018-05-18,233920,51,0,1,0.0989,0.355,0.492,0.324,1.39e-05,0.0704,-10.25,0.0319,97.956,4,1
2760,Coaster,American Teen,Khalid,2017-04-27,199120,74,8,1,0.244,0.441,0.935,0.219,0.0,0.115,-14.586,0.0419,94.021,4,1
2761,Life Moves On,Life Moves On,FINNEAS,2018-05-04,251765,52,6,0,0.173,0.435,0.803,0.255,1.66e-05,0.0959,-9.929,0.0304,115.585,4,1
2762,Wasted Love,Rush in Slowly,Matt McAndrew,2016-09-09,213608,35,0,1,0.303,0.615,0.866,0.235,0.0,0.164,-11.21,0.031,97.824,3,1
2763,Not About Angels,Not About Angels,Birdy,2014-04-13,189475,73,0,1,0.219,0.405,0.964,0.111,4.37e-05,0.0872,-11.879,0.0369,116.86,4,1
2764,Beige (unburdened),Beige (unburdened),Yoke Lore,2019-03-01,196493,52,10,1,0.243,0.377,0.826,0.296,1.05e-05,0.093,-9.815,0.0902,80.13,4,1
2765,Broken,Broken,Anson Seabra,2019-08-08,305675,0,6,1,0.239,0.551,0.957,0.0754,0.0,0.154,-14.203,0.059,98.348,4,1
2766,Before You Go - Piano Version,Before You Go (Piano Version),Lewis Capaldi,2019-12-16,218768,59,3,1,0.21,0.467,0.843,0.359,0.0,0.0913,-6.892,0.0815,173.318,3,1
2767,Make Me (Cry) - Acoustic Version,Make Me (Cry) [Acoustic Version],Noah Cyrus,2016-12-13,232906,55,0,1,0.361,0.604,0.886,0.261,0.0,0.142,-7.736,0.0598,77.245,4,1
2768,Touch,Atlas: II,Sleeping At Last,2019-11-01,256299,71,0,1,0.18,0.415,0.955,0.104,3.79e-06,0.104,-11.83,0.0426,82.006,3,1
2769,Little Do You Know,It's About Us,Alex & Sierra,2014-10-06,185200,76,0,1,0.37,0.5,0.746,0.292,0.0,0.188,-8.554,0.0323,145.879,4,1
2770,changes,?,XXXTENTACION,2018-03-16,121886,81,11,1,0.52,0.669,0.883,0.308,0.0,0.0984,-10.068,0.029,64.934,4,1
2771,Fine Line,Fine Line,Harry Styles,2019-12-13,377960,78,2,1,0.0511,0.306,0.172,0.347,0.00013,0.0485,-8.5,0.0334,120.996,4,1
2772,2016,SOUTHSIDE,Sam Hunt,2020-04-03,235053,58,6,1,0.328,0.52,0.596,0.384,0.0,0.103,-8.168,0.0362,149.536,5,1
2773,Chasing Cars,Eyes Open,Snow Patrol,2006-01-01,267933,78,9,1,0.136,0.563,0.209,0.592,5.08e-05,0.132,-4.571,0.0276,104.016,4,1
2774,Heather,Kid Krow,Conan Gray,2020-03-20,198040,86,5,1,0.27,0.357,0.584,0.425,0.0,0.322,-7.301,0.0333,102.078,3,1
2775,full stop,love is not dying,Jeremy Zucker,2020-04-17,239533,0,4,1,0.158,0.424,0.871,0.251,0.000601,0.0944,-10.636,0.0346,133.788,4,1
2776,To Build A Home,Ma Fleur,The Cinematic Orchestra,2007-06-05,370666,69,9,1,0.0774,0.264,0.885,0.128,0.352,0.105,-15.443,0.034,148.499,4,1
2777,You're Somebody Else,You're Somebody Else,flora cash,2018-06-19,218883,75,1,1,0.235,0.713,0.841,0.452,0.0038,0.105,-9.638,0.0295,102.963,4,1
2778,Love Me or Leave Me,Get Weird (Deluxe),Little Mix,2015-11-06,206493,0,9,1,0.368,0.517,0.598,0.368,0.0,0.0882,-5.72,0.0291,66.996,3,1
2779,Medicine,Wild Youth,Daughter,2012-01-01,258973,64,3,1,0.207,0.166,0.106,0.298,0.206,0.572,-12.439,0.032,78.437,5,1
2780,Already Gone,"Covers, Vol. 2",Sleeping At Last,2016-11-04,243007,72,3,1,0.298,0.418,0.954,0.248,4.21e-06,0.108,-9.997,0.0451,130.953,4,1
2781,Lonely,THE END OF EVERYTHING,Noah Cyrus,2020-05-15,144377,72,5,1,0.341,0.53,0.798,0.281,0.0,0.0928,-8.274,0.0577,122.442,4,1
2782,Trying My Best,Songs I Wrote in My Bedroom,Anson Seabra,2020-05-08,222467,69,5,1,0.352,0.691,0.951,0.0682,0.0,0.0916,-18.186,0.0645,76.94,4,1
2783,Stone Cold,Confident,Demi Lovato,2015-01-01,191307,73,8,1,0.356,0.419,0.539,0.453,0.0,0.0971,-7.685,0.0437,140.327,3,1
2784,Happiest Year,Happiest Year,Jaymes Young,2019-07-12,228442,79,1,1,0.356,0.501,0.885,0.167,0.0,0.111,-14.061,0.0484,112.275,3,1
2785,You Said You'd Grow Old With Me,Wide Awake,Michael Schulte,2012-09-28,224743,67,0,1,0.289,0.531,0.905,0.347,0.0,0.0935,-7.044,0.0345,114.441,4,1
2786,Cringe - Stripped,Bank On The Funeral (Stripped),Matt Maeson,2019-10-18,223466,56,5,1,0.275,0.752,0.876,0.276,0.0,0.103,-8.901,0.0463,126.135,4,1
2787,Dancing On My Own,Only Human (Deluxe),Calum Scott,2018-03-09,260285,82,1,1,0.231,0.681,0.837,0.174,3.35e-05,0.0983,-8.745,0.0315,112.672,4,1
2788,this is me trying,folklore,Taylor Swift,2020-07-24,195097,73,9,1,0.412,0.515,0.314,0.476,4.74e-05,0.171,-9.843,0.0328,135.886,4,1
2789,drivers license,drivers license,Olivia Rodrigo,2021-01-08,242013,40,10,1,0.132,0.585,0.721,0.436,1.31e-05,0.105,-8.761,0.0601,143.874,4,1
2790,Last Kiss,Speak Now (Deluxe Edition),Taylor Swift,2010-10-25,367133,62,10,1,0.196,0.371,0.57,0.341,3.09e-05,0.101,-9.475,0.0319,89.038,1,1
2791,If You Love Her,If You Love Her,Forest Blakk,2020-09-30,217351,75,6,1,0.278,0.286,0.355,0.445,0.0,0.114,-8.087,0.0347,50.827,4,1
2792,Supermarket Flowers,÷ (Deluxe),Ed Sheeran,2017-03-03,221106,77,6,1,0.257,0.589,0.914,0.242,0.0,0.0887,-10.517,0.0442,89.749,4,1
2793,The Only Exception,The Only Exception,Jacob Whitesides,2020-01-10,175389,4,5,1,0.173,0.373,0.862,0.302,0.0,0.0864,-11.731,0.0392,120.429,3,1
2794,Boston,All The Stars and Boulevards,Augustana,2005,245933,64,0,1,0.29,0.404,0.182,0.571,2.08e-05,0.129,-5.069,0.0303,147.01,4,1
2795,Sparks,Parachutes,Coldplay,2000-07-10,227093,80,1,1,0.165,0.371,0.748,0.268,0.0517,0.104,-10.506,0.0281,102.617,3,1
2796,SAD!,?,XXXTENTACION,2018-03-16,166605,85,8,1,0.473,0.74,0.258,0.613,0.00372,0.123,-4.88,0.145,75.023,4,1
2797,Moonlight,?,XXXTENTACION,2018-03-16,135090,84,9,0,0.711,0.921,0.556,0.537,0.00404,0.102,-5.723,0.0804,128.009,4,1
2798,the remedy for a broken heart (why am I so in love),?,XXXTENTACION,2018-03-16,160184,81,1,1,0.271,0.699,0.779,0.304,0.000993,0.137,-11.192,0.0993,119.705,4,1
2799,"ALONE, PART 3",?,XXXTENTACION,2018-03-16,109986,65,0,1,0.164,0.61,0.883,0.258,0.0145,0.103,-12.758,0.0331,127.08,4,1
2800,NUMB,?,XXXTENTACION,2018-03-16,186267,75,11,0,0.196,0.414,0.1,0.416,0.179,0.131,-8.024,0.0251,159.91,4,1
2801,Carry On,17,XXXTENTACION,2017-08-25,129720,76,3,0,0.383,0.735,0.768,0.197,0.000276,0.296,-13.378,0.537,147.899,4,1
2802,Fuck Love (feat. Trippie Redd),17,XXXTENTACION,2017-08-25,146520,83,0,0,0.329,0.797,0.0172,0.533,0.000152,0.103,-9.74,0.0412,131.036,4,1
2803,Everybody Dies In Their Nightmares,17,XXXTENTACION,2017-08-25,95466,85,7,0,0.689,0.734,0.847,0.57,2.14e-05,0.112,-7.066,0.133,129.953,4,1
2804,Depression & Obsession,17,XXXTENTACION,2017-08-25,144733,72,11,0,0.527,0.769,0.585,0.156,0.015,0.102,-10.7,0.035,105.95,4,1
2805,Jocelyn Flores,17,XXXTENTACION,2017-08-25,119133,86,0,0,0.437,0.872,0.469,0.391,4.13e-06,0.297,-9.144,0.242,134.021,4,1
2806,Save Me,17,XXXTENTACION,2017-08-25,163201,70,9,0,0.191,0.731,0.307,0.204,0.0109,0.0989,-11.314,0.0369,142.141,4,1
2807,Revenge,17,XXXTENTACION,2017-08-25,120026,79,11,0,0.18,0.746,0.782,0.251,0.00203,0.106,-16.169,0.259,139.999,4,1
2808,what are you so afraid of,SKINS,XXXTENTACION,2018-12-07,150769,66,0,1,0.347,0.639,0.774,0.312,0.469,0.0857,-9.902,0.0301,103.369,4,1
2809,BAD!,SKINS,XXXTENTACION,2018-12-07,94245,72,5,0,0.374,0.78,0.0643,0.492,0.0313,0.174,-3.4,0.0671,143.983,4,1
2810,Triumph,Bad Vibes Forever,XXXTENTACION,2019-12-06,166032,63,5,1,0.141,0.446,0.718,0.407,0.0,0.0732,-3.056,0.031,81.041,4,1
2811,HEARTEATER,Bad Vibes Forever,XXXTENTACION,2019-12-06,136357,63,9,0,0.588,0.78,0.0563,0.527,0.000412,0.0437,-4.702,0.0296,99.986,4,1
2812,I Don't Wanna Do This Anymore,Revenge,XXXTENTACION,2017-05-16,87560,75,4,1,0.764,0.433,0.843,0.778,0.0,0.139,-7.681,0.041,114.208,4,1
2813,Rip X,Rip X,iamjakehill,2018-06-21,159326,66,1,1,0.685,0.693,0.418,0.434,0.0,0.338,-9.366,0.193,63.033,4,1
2814,Save That Shit,"Come Over When You're Sober, Pt. 1",Lil Peep,2017-08-15,231546,79,2,1,0.145,0.534,0.0262,0.583,0.0,0.421,-8.672,0.0288,105.997,4,1
2815,Runaway,"Come Over When You're Sober, Pt. 2",Lil Peep,2018-11-09,192760,70,6,0,0.175,0.399,0.44,0.591,0.0616,0.446,-8.792,0.052,79.892,3,1
2816,Life is Beautiful,"Come Over When You're Sober, Pt. 2",Lil Peep,2018-11-09,207586,74,10,1,0.324,0.533,0.0385,0.638,0.000932,0.0758,-9.411,0.0636,135.056,4,1
2817,Falling Down - Bonus Track,"Come Over When You're Sober, Pt. 2",Lil Peep,2018-11-09,196400,81,4,0,0.273,0.669,0.0175,0.574,0.00294,0.146,-6.442,0.0286,120.013,4,1
2818,Cry Alone,"Come Over When You're Sober, Pt. 2",Lil Peep,2018-11-09,167106,63,1,1,0.285,0.637,0.0366,0.856,0.0308,0.0809,-5.649,0.0337,160.068,4,1
2819,Broken Smile (My All),"Come Over When You're Sober, Pt. 2",Lil Peep,2018-11-09,280520,68,0,0,0.115,0.545,0.0459,0.517,0.00724,0.15,-8.681,0.0359,120.044,4,1
2820,Star Shopping,Star Shopping,Lil Peep,2015,142000,84,4,0,0.323,0.585,0.0967,0.471,0.0184,0.115,-9.934,0.0616,93.099,4,1
2821,cobain,EVERYBODY'S EVERYTHING,Lil Peep,2019-11-15,150160,0,10,1,0.425,0.609,0.0247,0.64,0.0,0.079,-7.633,0.0432,141.957,4,1
2822,hellboy,HELLBOY,Lil Peep,2016,177160,69,4,0,0.122,0.598,0.0152,0.683,0.0,0.319,-6.588,0.054,135.982,5,1
2823,Lucid Dreams,Goodbye & Good Riddance,Juice WRLD,2018-12-10,239835,85,6,0,0.218,0.511,0.349,0.566,0.0,0.34,-7.23,0.2,83.903,4,1
2824,All Girls Are The Same,Goodbye & Good Riddance,Juice WRLD,2018-12-10,165819,83,0,1,0.203,0.671,0.0769,0.529,0.000335,0.0856,-7.226,0.307,161.989,4,1
2825,Legends,Legends,Juice WRLD,2018-06-22,191840,78,4,1,0.381,0.594,0.115,0.798,0.0,0.143,-5.244,0.0844,142.049,4,1
2826,Make Believe,Death Race For Love,Juice WRLD,2019-03-08,142025,71,0,1,0.672,0.465,0.125,0.84,0.0,0.138,-4.35,0.0722,83.981,4,1
2827,SLOW DANCING IN THE DARK,BALLADS 1,Joji,2018-10-26,209273,84,3,1,0.284,0.515,0.544,0.479,0.00598,0.191,-7.458,0.0261,88.964,4,1
2828,YEAH RIGHT,BALLADS 1,Joji,2018-10-26,174357,79,1,1,0.204,0.672,0.619,0.588,0.241,0.0992,-9.573,0.133,169.033,4,1
2829,worldstar money (interlude),In Tongues (Deluxe),Joji,2018-02-14,126312,78,7,1,0.459,0.577,0.964,0.387,0.705,0.208,-8.607,0.274,146.565,1,1
2830,Gimme Love,Gimme Love,Joji,2020-04-16,214557,68,5,1,0.0743,0.482,0.696,0.631,0.0242,0.209,-6.917,0.0986,126.576,3,1
2831,Tick Tock,Nectar,Joji,2020-09-25,132215,66,4,0,0.613,0.781,0.0399,0.613,0.00713,0.0976,-5.582,0.0524,80.53,4,1
2832,SO DONE,SO DONE,The Kid LAROI,2020-10-23,126521,72,9,1,0.303,0.719,0.232,0.598,0.0,0.115,-6.254,0.077,142.592,4,1
2833,WRONG (feat. Lil Mosey),F*CK LOVE,The Kid LAROI,2020-07-24,183567,70,1,1,0.334,0.389,0.038,0.768,0.0,0.119,-4.765,0.256,90.146,4,1
2834,Intro (Infected),Talksick 3,Sickick,2016-11-02,294607,61,3,0,0.19,0.524,0.466,0.563,0.679,0.21,-13.43,0.0778,178.332,4,1
2835,I Spoke to the Devil in Miami,I Spoke to the Devil in Miami,Silent Boy,2019-06-20,103444,0,7,1,0.225,0.445,0.944,0.173,1.12e-05,0.118,-13.429,0.0285,75.111,4,1
2836,Swim,Chase Atlantic,Chase Atlantic,2017-10-04,228786,79,8,1,0.0771,0.666,0.27,0.542,0.0,0.0765,-6.429,0.0392,120.134,4,1
2837,Okay,Chase Atlantic,Chase Atlantic,2017-10-04,212306,70,0,1,0.431,0.614,0.112,0.815,0.0,0.121,-6.784,0.131,130.049,4,1
2838,Friends,Nostalgia,Chase Atlantic,2015-02-21,230010,81,11,0,0.0911,0.422,0.0114,0.609,4.76e-06,0.108,-6.361,0.0335,107.34,3,1
2839,EMPTY,EMPTY,Chase Atlantic,2021-02-19,230266,58,8,0,0.486,0.693,0.165,0.678,0.0,0.0927,-5.639,0.0583,147.99,4,1
2840,MOLLY,MOLLY,Chase Atlantic,2020-10-08,208125,46,10,1,0.238,0.665,0.0251,0.557,9.69e-06,0.136,-7.655,0.0872,128.007,4,1
2841,Fuck You,Fuck You,Silent Child,2020-06-05,183333,62,10,0,0.355,0.617,0.155,0.557,2.87e-05,0.48,-5.931,0.0381,143.912,4,1
2842,I'll Bite Your Soul,Lost in Love,SHRK,2018-05-30,123180,17,4,0,0.2,0.79,0.737,0.376,0.356,0.138,-16.868,0.0706,101.958,4,1
2843,Who? (feat. Shiloh Dynasty),Who? (feat. Shiloh Dynasty),TSUKI,2016-04-02,157070,59,7,1,0.292,0.839,0.453,0.749,0.0137,0.224,-7.167,0.149,110.011,4,1
2844,Father Forgive Me,Our Remedy,Unclenathannn,2018-03-19,126615,61,2,0,0.341,0.465,0.762,0.253,0.000177,0.155,-13.976,0.0365,91.922,4,1
2845,Sex for Breakfast,Sex for Breakfast,Lo'fi Boy,2018-03-05,146963,7,9,0,0.475,0.858,0.658,0.271,0.00293,0.0789,-15.047,0.47,96.998,4,1
2846,Losing Interest,Missing,itssvd,2017-02-12,120546,14,8,0,0.506,0.753,0.48,0.355,0.87,0.122,-13.295,0.0898,111.863,4,1
2847,Losing Interest (feat. Lane 37),Japan,CuBox,2018-01-20,169950,63,1,1,0.229,0.85,0.663,0.36,0.715,0.245,-11.819,0.0539,112.933,4,1
2848,Cigarettes and Sex,Love Wounds,prxz,2017-10-21,120058,62,9,1,0.449,0.825,0.733,0.205,0.00086,0.0982,-15.117,0.233,93.906,4,1
2849,Bad Idea,Bad Idea,pxzvc,2018-05-11,114108,15,0,1,0.467,0.852,0.0848,0.41,0.167,0.142,-9.498,0.0602,122.054,4,1
2850,Again,Vivid Pictures,Timmies,2018-03-13,157193,66,0,1,0.696,0.945,0.448,0.215,0.109,0.48,-12.236,0.0713,110.097,4,1
2851,I Don't Trust Nobody,I Don't Trust Nobody,cucu,2017-11-05,72306,54,7,1,0.58,0.633,0.865,0.175,0.0677,0.496,-21.062,0.325,94.451,4,1
2852,Is It Too Much to Ask For (feat. Shiloh),Is It Too Much to Ask For - EP,Jordan Maxwell,2017-05-11,100310,59,0,0,0.528,0.869,0.0451,0.493,0.0155,0.0894,-7.555,0.0443,105.537,4,1
2853,falling down (feat. shiloh),Esuna,Nohidea,2017-08-06,96000,63,6,1,0.525,0.783,0.909,0.319,0.157,0.326,-16.088,0.285,80.102,4,1
2854,I'm Sorry,Theres Still Us,Swell,2016-01-19,157524,66,6,0,0.799,0.94,0.0837,0.654,5.42e-05,0.0409,-7.476,0.156,134.976,4,1
2855,"Sorry, I Like You","Sorry, I Like You",Burbank,2017-08-08,122790,63,9,1,0.584,0.833,0.266,0.642,5.06e-06,0.251,-6.338,0.0611,86.017,4,1
2856,Falling Into Love,Falling Into Love,Lovesik,2019-03-02,154397,44,11,1,0.0525,0.322,0.556,0.443,0.000402,0.103,-9.297,0.0526,79.906,5,1
2857,"I Love You, That's the Problem","I Love You, That's the Problem",Kochetkovv,2019-01-03,142792,0,8,1,0.351,0.749,0.42,0.498,0.425,0.0874,-10.743,0.0869,158.006,4,1
2858,Loneliness,Loneliness,RŮDE,2018-07-03,192407,54,10,0,0.658,0.674,0.109,0.564,0.6,0.784,-12.6,0.114,160.028,4,1
2859,She Messed Me Up,The Hedgehog's Dilemma,Guri,2017-11-14,135551,31,2,1,0.211,0.546,0.892,0.435,0.899,0.112,-14.245,0.075,84.888,4,1
2860,all the kids are depressed,glisten,Jeremy Zucker,2018-05-04,169973,78,9,1,0.707,0.773,0.836,0.437,2.42e-05,0.544,-8.281,0.0963,103.861,4,1
2861,Tell Me Why I'm Waiting,Passion & Confusion,Timmies,2017-09-21,123891,12,6,0,0.173,0.671,0.8,0.277,0.000325,0.0657,-11.185,0.0549,124.008,4,1
2862,Dead Eyes,Dead Eyes,Promoting Sounds,2019-11-08,219428,68,7,1,0.288,0.719,0.127,0.651,0.0,0.0763,-5.878,0.0274,104.956,4,1
2863,Don't Dwell.,Don't Dwell.,barnacle boi,2018-01-16,214358,56,6,0,0.047,0.539,0.056,0.57,0.0659,0.121,-8.724,0.046,117.013,4,1
2864,i'm closing my eyes,i'm closing my eyes,potsu,2017-05-17,118302,70,0,0,0.546,0.895,0.534,0.109,0.549,0.106,-13.853,0.0996,134.067,4,1
2865,drunk,always,keshi,2020-10-23,227031,71,4,1,0.306,0.691,0.765,0.389,0.0,0.0941,-8.247,0.0367,104.952,4,1
2866,Suicidal Thoughts,Better off Dead,Josh A,2017-10-19,181727,73,1,1,0.15,0.372,0.217,0.656,0.0,0.418,-6.086,0.0776,140.171,4,1
2867,Cold Blooded Love - Arc North Remix,Vol. 2 (Originals),Goblins from Mars,2016-06-05,189275,35,8,0,0.156,0.314,0.0573,0.815,3.99e-05,0.469,-4.223,0.405,171.08,4,1
2868,Hometown,Blurryface,Twenty One Pilots,2015-05-15,234946,68,2,0,0.389,0.683,0.0577,0.753,0.00208,0.357,-5.564,0.0317,120.03,4,1
2869,Kill Yourself (Part III),My Liver Will Handle What My Heart Can't,$uicideboy$,2015-09-21,145078,0,5,0,0.195,0.747,0.336,0.677,1.11e-05,0.474,-7.127,0.0366,105.98,4,1
2870,$outh $ide $uicide,High Tide In The Snake's Nest,$uicideboy$,2015-06-15,169319,2,1,1,0.0477,0.797,0.00538,0.516,0.431,0.0728,-6.286,0.0831,109.997,4,1
2871,I'm Drunk And Confused,I'm Drunk And Confused,sagun,2017-10-19,156000,18,1,0,0.246,0.706,0.74,0.21,0.817,0.0938,-21.867,0.0603,139.888,4,1
2872,ALL GIRLS ARE THE SAME,ALL GIRLS ARE THE SAME,RØNIN,2020-04-30,121949,76,9,0,0.468,0.785,0.593,0.343,0.0,0.103,-10.923,0.0862,118.065,4,1
2873,talk is overrated,idle,Jeremy Zucker,2017-10-27,189800,68,4,0,0.658,0.776,0.435,0.353,0.0,0.302,-8.317,0.0687,138.035,4,1
2874,high maintenance,starstruck,Leo IV,2019-12-17,153000,37,8,1,0.517,0.701,0.00516,0.551,0.00154,0.137,-10.613,0.182,160.048,4,1
2875,XO,i think you think too much of me,EDEN,2016-08-19,159512,70,2,0,0.617,0.611,0.625,0.39,0.0,0.118,-5.861,0.116,163.897,4,1
2876,"No I Don't Want, Just Anyone",Our Remedy,Unclenathannn,2018-03-19,123950,59,0,1,0.29,0.525,0.559,0.399,0.00728,0.193,-11.526,0.126,131.747,4,1
2877,I Like the Pain,I Like the Pain,Roderick Porter,2018-12-28,151058,4,0,1,0.444,0.832,0.262,0.47,0.0,0.15,-11.728,0.227,140.037,4,1
2878,i'm so tired...,~how i'm feeling~,Lauv,2020-03-06,162586,78,11,1,0.534,0.599,0.176,0.733,0.0,0.242,-7.058,0.203,102.211,4,1
2879,Psycho!,How To Kill A Rockstar,MASN,2020-08-21,197217,71,7,1,0.377,0.876,0.443,0.312,0.0,0.247,-10.17,0.0521,114.973,4,1
2880,Hate Me!,How To Kill A Rockstar,MASN,2020-08-21,154756,68,6,1,0.356,0.683,0.659,0.628,0.0,0.106,-6.512,0.123,142.06,4,1
2881,Tell the Reaper I'm Sorry,Grim Peaks,Lil Revive,2019-07-07,161261,60,4,0,0.296,0.536,0.166,0.646,0.0,0.133,-8.694,0.0407,160.037,4,1
2882,Fiction,Fiction,Lund,2019-07-27,279515,58,11,0,0.393,0.752,0.419,0.481,3.11e-05,0.366,-9.203,0.044,135.671,4,1
2883,Broken,Broken,Lund,2020-04-17,200672,74,0,1,0.146,0.83,0.0563,0.583,0.0005,0.109,-2.052,0.0412,134.0,4,1
2884,Low,Low,Lund,2018-04-28,233962,60,4,0,0.0409,0.745,0.678,0.438,0.112,0.125,-7.018,0.0326,119.99,4,1
2885,Alone,Gold,Lund,2016-10-23,254000,57,2,1,0.037,0.741,0.656,0.354,0.702,0.384,-15.505,0.0812,120.018,4,1
2886,Forever,Forever,ilyTOMMY,2019-03-08,108695,74,5,0,0.292,0.613,0.678,0.339,0.0,0.166,-14.908,0.135,106.582,5,1
2887,Lonely Nights,Lonely Nights,ilyTOMMY,2017-10-17,185901,62,10,1,0.272,0.463,0.821,0.256,0.613,0.153,-12.236,0.0487,123.954,4,1
2888,Please Pick Up,Please Pick Up,ilyTOMMY,2019-02-28,113933,56,8,0,0.495,0.643,0.339,0.594,6.68e-06,0.364,-10.326,0.273,206.008,4,1
2889,Can't Love Myself,Can't Love Myself,Monty Datta,2018-02-16,122723,69,1,1,0.452,0.541,0.913,0.0836,0.00199,0.126,-12.663,0.313,181.032,4,1
2890,idfc - Tarro Remix,idfc (Tarro Remix),blackbear,2016-10-17,248633,68,1,0,0.389,0.58,0.481,0.694,1.18e-06,0.109,-5.45,0.221,139.751,4,1
2891,Whitley,Whitley,Nova,2018-01-27,96000,61,8,1,0.67,0.773,0.538,0.286,0.00195,0.172,-13.964,0.0493,119.986,4,1
2892,emotions,nothings ever good enough,iann dior,2019-05-22,131213,75,9,1,0.163,0.63,0.0131,0.63,0.0,0.142,-6.211,0.0395,80.512,4,1
2893,I Dont Wanna Be Alive,Fantasy,internetBoi,2017-12-17,166424,47,0,0,0.168,0.409,0.586,0.462,0.000122,0.106,-10.141,0.0903,71.626,4,1
2894,Soft Skin,Passion & Confusion,Timmies,2017-09-21,117747,6,0,0,0.715,0.9,0.844,0.107,0.00454,0.108,-19.516,0.13,106.074,4,1
2895,Let Me Die,Let Me Die,Lil Happy Lil Sad,2017-07-29,218775,63,11,1,0.102,0.503,0.768,0.37,0.599,0.116,-17.502,0.0489,78.963,4,1
2896,Ylang Ylang,Ylang Ylang EP,FKJ,2019-11-12,213000,69,1,1,0.161,0.559,0.925,0.243,0.936,0.108,-12.453,0.0325,69.93,4,1
2897,Bored,Bored,Billie Eilish,2017-03-30,180933,88,7,1,0.112,0.614,0.896,0.318,0.00239,0.0795,-12.695,0.0478,119.959,4,1
2898,Je te laisserai des mots,Je te laisserai des mots,Patrick Watson,2010-09-10,160853,84,2,1,0.213,0.303,0.989,0.187,0.489,0.101,-16.757,0.0356,132.731,4,1
2899,Where's My Love - Acoustic,Where's My Love,SYML,2017-07-07,239880,73,3,1,0.221,0.554,0.892,0.225,0.0321,0.107,-11.324,0.0281,104.007,4,1
2900,We Belong Together,Ritchie Valens,Ritchie Valens,1959,116626,68,5,1,0.768,0.684,0.872,0.247,0.000166,0.113,-13.71,0.0281,106.522,3,1
2901,Changes,Changes,Hayd,2020-11-13,214814,47,6,1,0.29,0.648,0.939,0.115,3.88e-05,0.11,-17.133,0.0445,119.967,4,1
2902,Strange,Not Your Muse (Deluxe),Celeste,2021-01-29,255986,76,2,1,0.112,0.286,0.934,0.0847,6.94e-06,0.121,-9.883,0.0397,70.743,4,1
2903,The Story,Kid Krow,Conan Gray,2020-03-20,245266,70,0,1,0.274,0.542,0.817,0.299,0.0,0.109,-10.379,0.0305,141.917,4,1
2904,Home,Stop Stealing The Covers!,Edith Whiskers,2020-11-13,197360,68,2,1,0.284,0.72,0.981,0.197,0.00187,0.1,-12.494,0.0361,120.024,4,1
2905,Space Song,Depression Cherry,Beach House,2015-08-28,320466,80,0,0,0.601,0.508,0.229,0.792,0.124,0.145,-7.311,0.0297,147.067,4,1
2906,In My Mind,In My Mind,Lyn Lapid,2021-08-20,162794,80,2,0,0.323,0.668,0.789,0.392,0.00275,0.345,-12.178,0.0585,135.936,3,1
2907,Dark Red,Dark Red,Steve Lacy,2017-02-20,173104,88,6,1,0.775,0.603,0.449,0.783,7.96e-06,0.119,-4.023,0.062,172.041,4,1
2908,Touch It,Dangerous Woman,Ariana Grande,2016-05-20,260000,4,7,0,0.291,0.536,0.0303,0.694,0.0,0.183,-4.369,0.0332,100.906,4,1
2909,As the World Caves In,As the World Caves In,Sarah Cothran,2021-06-10,161612,47,7,1,0.254,0.372,0.436,0.255,0.0,0.33,-6.834,0.0344,114.402,1,1
2910,Pluto Projector,Pony,Rex Orange County,2019-10-25,267520,78,5,1,0.188,0.379,0.707,0.219,0.000691,0.118,-11.196,0.0307,79.786,4,1
2911,Happier Than Ever,Happier Than Ever,Billie Eilish,2021-07-30,298899,93,0,1,0.297,0.332,0.767,0.225,0.00349,0.128,-8.697,0.0348,81.055,3,1
2912,idfc,dead,blackbear,2015-06-02,207026,83,4,0,0.455,0.718,0.0764,0.422,0.0,0.17,-9.115,0.0621,144.678,4,1
